Course ID,Eff Date,Offer Nbr,Institution,Acad Group,Subject,Catalog,Approved,Campus,Sch Print,Cat Print,Print,Acad Org,Career,Split Ownr,Term Roll,Rq Group,CIP Code,HEGIS Code,Blind Grd,From ItemTyp,Bus Unit,Ledger,Account,DeptID,Project,Prod,Fund,Program,Class,Affl,Operating Unit,Alt. Account,Budget Ref,Chartfield1,Chartfield2,Chartfield3,Fund Affil,Oper Unit Affil,Bus Unit,Ledger,Account,DeptID,Project,Prod,Fund,Program,Class,Affl,Operating Unit,Alt. Account,Budget Ref,Chartfield1,Chartfield2,Chartfield3,Fund Affil,Oper Unit Affil,Ext Wrtoff,Required,Group,Schedule Course,Dynamic Data,Allow OEE Enrl,OEE Dynamic Dt,Typically Offer,Exam Only,Created By,Created,By,Updated
306332,5/25/14,2,USBNY,CAS,CCS, 397,A,,Y,Y,Y,CAT,UGRD,N,Y,002839,50.0703,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,1/31/14 11:47,ELSQUIRE,1/31/14 11:47
306130,5/25/14,1,USBNY,CAS,CCS, 393,A,,Y,Y,Y,CAT,UGRD,N,Y,002836,24.0103,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,1/31/14 13:34,ELSQUIRE,1/31/14 13:34
306285,8/25/14,1,USBNY,CAS,ANT, 268,A,,Y,Y,Y,ANTHRO,UGRD,N,Y,003491,45.0201,22.02,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,2/7/14 8:02,ELSQUIRE,2/7/14 8:08
100896,5/25/14,1,USBNY,CAS,HUM, 475,A,,Y,Y,Y,CAT,UGRD,N,Y,001430,24.0103,15.99,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,1/31/14 13:45,ELSQUIRE,1/31/14 13:45
101108,5/25/14,1,USBNY,CAS,HUM, 476,A,,Y,Y,Y,CAT,UGRD,N,Y,,24.0103,15.99,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,1/31/14 13:46,ELSQUIRE,1/31/14 13:46
200803,5/25/14,1,USBNY,CAS,CLT, 335,A,,Y,Y,Y,CAT,UGRD,N,Y,002836,50.0601,15.03,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,1/31/14 14:04,ELSQUIRE,1/31/14 14:04
100688,8/25/14,1,USBNY,CEAS,CSE, 390,A,WEST,Y,Y,Y,COMPSCI,UGRD,N,Y,003296,11.0701,07.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,JDELLAPO,2/7/14 8:26,JDELLAPO,2/7/14 8:26
100688,8/25/14,2,USBNY,CEAS,CSE, 391,A,WEST,Y,Y,Y,COMPSCI,UGRD,N,Y,003296,11.0701,07.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,JDELLAPO,2/7/14 8:26,JDELLAPO,2/7/14 8:26
100688,8/25/14,3,USBNY,CEAS,CSE, 392,A,WEST,Y,Y,Y,COMPSCI,UGRD,N,Y,003296,11.0701,07.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,JDELLAPO,2/7/14 8:26,JDELLAPO,2/7/14 8:26
100688,8/25/14,4,USBNY,CEAS,CSE, 393,A,WEST,Y,Y,Y,COMPSCI,UGRD,N,Y,003296,11.0701,07.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,JDELLAPO,2/7/14 8:26,JDELLAPO,2/7/14 8:26
100688,8/25/14,5,USBNY,CEAS,CSE, 394,A,WEST,Y,Y,Y,COMPSCI,UGRD,N,Y,003296,11.0701,07.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,JDELLAPO,2/7/14 8:26,JDELLAPO,2/7/14 8:26
306859,5/25/14,1,USBNY,STHMP,CWL, 330,A,STHMP,Y,Y,Y,CRWRTLIT,UGRD,N,Y,002930,23.0501,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,2/7/14 10:51,ELSQUIRE,2/7/14 10:51
306860,5/25/14,1,USBNY,STHMP,CWL, 335,A,STHMP,Y,Y,Y,CRWRTLIT,UGRD,N,Y,002930,23.0501,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,2/7/14 10:52,ELSQUIRE,2/7/14 10:52
203744,5/25/14,2,USBNY,CAS,MUS, 308,A,,Y,Y,Y,MUSIC,UGRD,N,Y,000817,50.0902,10.06,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,2/7/14 11:05,ELSQUIRE,2/7/14 11:05
101818,5/25/14,1,USBNY,CAS,EUR, 201,A,WEST,Y,Y,Y,EUROPEAN,UGRD,N,Y,000536,05.0106,03.10,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,2/7/14 11:09,ELSQUIRE,2/7/14 11:09
201054,5/25/14,1,USBNY,CAS,EGL, 218,A,,Y,Y,Y,ENGLISH,UGRD,N,Y,002928,23.0701,15.97,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,2/7/14 11:47,ELSQUIRE,2/7/14 11:47
307666,8/20/14,1,USBNY,HSC,HPH, 525,A,HSC,Y,Y,Y,HSC,GRAD,N,Y,001480,,12.14,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,CSMITH,11/25/13 17:14,CSMITH,11/25/13 17:14
100835,11/1/13,1,USBNY,SON,HNH, 503,A,HSC,Y,Y,Y,NURSING,GRAD,N,Y,003484,51.1608,12.03,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,CSMITH,12/4/13 14:07,CSMITH,12/4/13 14:49
201204,8/25/14,2,USBNY,CEAS,MEC, 310,A,WEST,Y,Y,Y,MECHANICAL,UGRD,N,Y,001231,14.1901,09.10,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,JDELLAPO,12/6/13 15:27,JDELLAPO,12/6/13 15:27
200233,8/25/14,1,USBNY,CAS,ARH, 203,A,WEST,Y,Y,Y,ART,UGRD,N,Y,000322,50.0703,10.03,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,1/22/14 14:04,ELSQUIRE,1/22/14 14:04
204690,5/25/14,1,USBNY,CAS,SKT, 111,A,WEST,Y,Y,Y,ASIAN AMER,UGRD,N,Y,,16.0702,11.13,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,1/24/14 7:48,ELSQUIRE,3/14/14 8:23
200796,8/25/14,3,USBNY,CAS,CLT, 487,A,,Y,Y,Y,CAT,UGRD,N,Y,001254,16.0104,15.03,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,1/31/14 9:34,ELSQUIRE,1/31/14 9:34
200026,5/25/14,1,USBNY,CAS,AFS, 239,A,WEST,Y,Y,Y,AFRICANA,UGRD,N,Y,001080,05.0119,22.11,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,1/31/14 11:39,ELSQUIRE,1/31/14 11:39
203477,5/25/14,1,USBNY,CAS,LIN, 200,A,WEST,Y,Y,Y,LINGUISTIC,UGRD,N,Y,,16.0102,15.05,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,1/31/14 11:44,ELSQUIRE,1/31/14 11:44
204108,5/25/14,2,USBNY,CAS,PHI, 368,A,,Y,Y,Y,PHILOSOPHY,UGRD,N,Y,001293,38.0101,15.09,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,1/31/14 14:23,ELSQUIRE,1/31/14 14:23
305960,5/25/14,1,USBNY,CAS,AAS, 472,A,,Y,Y,Y,ASIAN AMER,UGRD,N,Y,002314,38.0199,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,1/31/14 14:30,ELSQUIRE,1/31/14 14:30
305960,5/25/14,2,USBNY,CAS,PHI, 472,A,,Y,Y,Y,PHILOSOPHY,UGRD,N,Y,,38.0101,15.09,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,1/31/14 14:30,ELSQUIRE,1/31/14 14:30
307687,5/25/14,1,USBNY,CAS,EBH, 496,A,,Y,Y,Y,ANTHRO,UGRD,Y,Y,003490,45.0202,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,2/4/14 13:30,ELSQUIRE,3/14/14 18:20
200587,1/1/13,98,USBNY,ADMIN,BIO, 200EQ361,A,,N,N,N,BIOLOGY,UGRD,N,N,,26.0101,04.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,NARANGO,2/6/14 8:27,NARANGO,2/6/14 8:27
202874,8/25/14,2,USBNY,SSW,HWC, 307,A,HSC,Y,Y,Y,SOCWELFARE,UGRD,N,Y,000652,44.0701,12.22,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,CSMITH,2/6/14 17:40,CSMITH,2/7/14 9:42
305218,8/25/14,1,USBNY,CAS,POL, 676,A,WEST,Y,Y,Y,POLISCI,GRAD,N,Y,001912,45.1099,22.07,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,DCHODKOW,2/7/14 10:39,DCHODKOW,2/7/14 10:39
201454,5/25/14,5,USBNY,CAS,AST, 248,A,WEST,Y,Y,Y,PHYSICS,UGRD,N,Y,000540,40.0201,19.11,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,2/7/14 11:18,ELSQUIRE,2/7/14 11:18
201345,5/25/14,1,USBNY,CEAS,ESG, 201,A,WEST,Y,Y,Y,MATERIAL,UGRD,N,Y,000540,14.0101,09.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,2/7/14 11:19,ELSQUIRE,2/7/14 11:19
100692,5/25/14,1,USBNY,CEAS,EST, 201,A,WEST,Y,Y,Y,TECHSOCIET,UGRD,N,Y,000540,30.1501,22.99,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,2/7/14 11:20,ELSQUIRE,2/7/14 11:20
306086,5/25/14,1,USBNY,PROVO,SUS, 342,A,,Y,Y,Y,SUSTAIN,UGRD,N,Y,000540,03.0103,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,2/7/14 11:22,ELSQUIRE,2/7/14 11:22
101773,5/25/14,1,USBNY,CAS,HIS, 281,A,WEST,Y,Y,Y,HISTORY,UGRD,N,Y,001733,54.0199,22.05,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,2/7/14 11:27,ELSQUIRE,2/7/14 11:27
203351,8/25/14,2,USBNY,CAS,HUI, 336,A,WEST,Y,Y,Y,EUROPEAN,UGRD,N,Y,001075,05.0126,11.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,2/7/14 11:38,ELSQUIRE,2/7/14 11:38
204701,5/25/14,3,USBNY,CAS,SOC, 302,A,,Y,Y,Y,SOCIOLOGY,UGRD,N,Y,001075,45.1101,22.08,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,2/7/14 11:38,ELSQUIRE,2/7/14 11:38
200050,5/25/14,3,USBNY,CAS,AFS, 372,A,WEST,Y,Y,Y,AFRICANA,UGRD,N,Y,001075,05.0201,22.11,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,2/7/14 11:39,ELSQUIRE,2/7/14 11:39
306362,5/25/14,1,USBNY,PROVO,EHM, 320,A,,Y,Y,Y,SUSTAIN,UGRD,N,Y,002650,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,2/7/14 11:42,ELSQUIRE,2/7/14 11:42
306712,5/25/14,1,USBNY,CAS,EGL, 388,A,,Y,Y,Y,ENGLISH,UGRD,N,Y,002928,23.0101,15.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,2/7/14 11:46,ELSQUIRE,2/7/14 11:46
201053,5/25/14,1,USBNY,CAS,EGL, 217,A,,Y,Y,Y,ENGLISH,UGRD,N,Y,002928,23.0701,15.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,2/7/14 11:48,ELSQUIRE,2/7/14 11:48
307689,5/20/14,1,USBNY,SON,HNI, 489,A,,Y,Y,Y,NURSING,UGRD,N,Y,000652,51.1601,12.03,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,CSMITH,2/7/14 15:13,CSMITH,2/7/14 15:13
306338,5/25/14,1,USBNY,CAS,PHY, 231,A,,Y,Y,Y,PHYSICS,UGRD,N,Y,002643,40.0801,19.02,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,2/11/14 8:29,ELSQUIRE,2/11/14 8:29
100239,5/25/14,1,USBNY,CAS,LIN, 356,A,WEST,Y,Y,Y,LINGUISTIC,UGRD,N,Y,001222,16.0102,15.05,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,2/11/14 8:34,ELSQUIRE,2/11/14 8:34
306134,5/25/14,1,USBNY,CAS,HIS, 302,A,,Y,Y,Y,HISTORY,UGRD,N,Y,002446,54.0101,22.05,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,2/11/14 9:05,ELSQUIRE,2/11/14 9:05
307106,8/25/14,1,USBNY,SPD,CEK, 595,A,,Y,Y,Y,PROFDEV,GRAD,N,Y,003283,13.0406,08.05,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,CJANKOWS,12/23/13 12:09,CJANKOWS,12/23/13 12:09
204518,5/25/14,1,USBNY,CAS,PSY, 369,A,WEST,Y,Y,Y,PSYCHOLOGY,UGRD,N,Y,002613,42.9999,20.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,1/17/14 11:56,ELSQUIRE,1/17/14 11:56
204572,8/25/14,2,USBNY,CAS,RLS, 380,A,WEST,Y,Y,Y,ASIAN AMER,UGRD,N,Y,000961,38.0205,15.10,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,1/31/14 7:36,ELSQUIRE,1/31/14 7:36
204572,8/25/14,3,USBNY,CAS,AAS, 380,A,WEST,Y,Y,Y,ASIAN AMER,UGRD,N,Y,000961,38.0205,15.10,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,1/31/14 7:36,ELSQUIRE,1/31/14 7:36
305853,8/25/14,1,USBNY,JRNL,JRN, 391,A,,Y,Y,Y,JOURNALISM,UGRD,N,Y,002227,09.0401,06.02,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,1/31/14 7:37,ELSQUIRE,1/31/14 7:37
200106,8/25/14,1,USBNY,CAS,ANP, 391,A,WEST,N,Y,Y,ANTHRO,UGRD,N,Y,001352,45.0202,04.99,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,1/31/14 7:40,ELSQUIRE,1/31/14 7:40
204116,8/25/14,1,USBNY,CAS,PHI, 247,A,WEST,Y,Y,Y,PHILOSOPHY,UGRD,N,Y,001061,38.0101,15.09,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,1/31/14 8:57,ELSQUIRE,1/31/14 8:57
204554,5/25/14,1,USBNY,CAS,RLS, 256,A,,Y,Y,Y,ASIAN AMER,UGRD,N,Y,001321,38.0204,15.10,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,1/31/14 11:30,ELSQUIRE,1/31/14 11:30
204554,5/25/14,2,USBNY,CAS,AAS, 256,A,,Y,Y,Y,ASIAN AMER,UGRD,N,Y,,38.0204,15.10,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,1/31/14 11:30,ELSQUIRE,1/31/14 11:30
203419,5/25/14,1,USBNY,CAS,LAC, 200,A,,Y,Y,Y,LATAMERCTR,UGRD,N,Y,,05.0107,15.03,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,1/31/14 11:43,ELSQUIRE,1/31/14 11:43
306122,5/25/14,1,USBNY,CAS,CLT, 391,A,,Y,Y,Y,CAT,UGRD,N,Y,002841,16.0104,15.03,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,1/31/14 13:30,ELSQUIRE,1/31/14 13:30
306126,5/25/14,1,USBNY,CAS,CLT, 392,A,,Y,Y,Y,CAT,UGRD,N,Y,002841,16.0104,15.03,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,1/31/14 13:31,ELSQUIRE,1/31/14 13:31
306129,5/25/14,1,USBNY,CAS,CCS, 392,A,,Y,Y,Y,CAT,UGRD,N,Y,002836,50.0601,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,1/31/14 13:34,ELSQUIRE,1/31/14 13:34
202832,5/25/14,1,USBNY,CAS,CLT, 109,A,,Y,Y,Y,COMPSTUDY,UGRD,N,Y,,16.0104,15.03,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,1/31/14 13:42,ELSQUIRE,1/31/14 13:42
202832,5/25/14,2,USBNY,CAS,PHI, 109,A,WEST,Y,Y,Y,PHILOSOPHY,UGRD,N,Y,,24.0101,15.09,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,1/31/14 13:42,ELSQUIRE,1/31/14 13:42
204154,5/25/14,1,USBNY,CAS,PHI, 364,A,WEST,Y,Y,Y,PHILOSOPHY,UGRD,N,Y,001292,38.0101,15.09,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,1/31/14 14:20,ELSQUIRE,1/31/14 14:20
307437,5/25/14,1,USBNY,CAS,PHI, 374,A,,Y,Y,Y,PHILOSOPHY,UGRD,N,Y,002983,38.0101,15.09,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,1/31/14 14:26,ELSQUIRE,3/5/14 13:07
204164,5/25/14,1,USBNY,CAS,PHI, 381,A,WEST,Y,Y,Y,PHILOSOPHY,UGRD,N,Y,001307,38.0101,15.09,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,1/31/14 14:27,ELSQUIRE,1/31/14 14:27
306619,5/25/14,1,USBNY,CAS,GEO, 313,A,,Y,Y,Y,GEOSCIENCE,UGRD,N,Y,000540,40.0601,19.14,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,2/7/14 11:21,ELSQUIRE,2/7/14 11:21
306531,5/25/14,1,USBNY,CAS,CLL, 315,A,,Y,Y,Y,CAT,UGRD,N,Y,002754,16.1200,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,2/7/14 11:28,ELSQUIRE,2/7/14 11:28
306531,5/25/14,2,USBNY,CAS,WST, 315,A,,Y,Y,Y,CAT,UGRD,N,Y,002754,16.1200,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,2/7/14 11:28,ELSQUIRE,2/7/14 11:28
204552,5/25/14,3,USBNY,CAS,RLS, 390,A,WEST,Y,Y,Y,ASIAN AMER,UGRD,N,Y,001075,38.0201,15.10,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,2/7/14 11:40,ELSQUIRE,2/7/14 11:40
204552,5/25/14,4,USBNY,CAS,RLS, 391,A,WEST,Y,Y,Y,ASIAN AMER,UGRD,N,Y,001075,38.0201,15.10,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,2/7/14 11:40,ELSQUIRE,2/7/14 11:40
306851,5/25/14,1,USBNY,STHMP,CWL, 190,A,,Y,Y,Y,CRWRTLIT,UGRD,N,Y,002928,23.0501,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,2/7/14 11:45,ELSQUIRE,2/7/14 11:45
307690,5/20/14,1,USBNY,SON,HNC, 489,A,,Y,Y,Y,NURSING,UGRD,N,Y,000652,18.1101,12.03,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,CSMITH,2/7/14 15:15,CSMITH,2/7/14 15:15
305839,5/25/14,1,USBNY,HARR,BUS, 115,A,,Y,Y,Y,BUSINESS,UGRD,N,Y,002211,52.0101,05.06,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,2/11/14 8:33,ELSQUIRE,2/11/14 8:33
305839,5/25/14,97,USBNY,ADMIN,BUS, 115PQ,A,,N,N,N,BUSINESS,UGRD,N,N,,06.0401,05.06,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,Y,,,N,ELSQUIRE,2/11/14 8:33,ELSQUIRE,2/11/14 8:33
306134,5/25/14,2,USBNY,CAS,HIS-S, 302,A,STHMP,Y,Y,Y,STHMP,UGRD,N,Y,002446,54.0101,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,2/11/14 9:05,ELSQUIRE,2/11/14 9:05
306924,5/25/14,1,USBNY,CAS,AAS, 332,A,,Y,Y,Y,ASIAN AMER,UGRD,N,Y,,16.0302,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,2/11/14 9:07,ELSQUIRE,2/11/14 9:07
306109,5/25/14,1,USBNY,CEAS,EST, 341,A,WEST,Y,Y,Y,TECHSOCIET,UGRD,N,Y,002572,03.0299,49.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,2/11/14 9:10,ELSQUIRE,2/11/14 9:10
203558,5/25/14,1,USBNY,SOMAS,MAR, 340,A,,Y,Y,Y,SOMAS,UGRD,N,Y,000555,26.1302,04.18,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ELSQUIRE,2/11/14 9:13,ELSQUIRE,2/11/14 9:13
307665,1/1/14,1,USBNY,CEAS,MEC, 656,A,WEST,Y,Y,Y,MECHANICAL,GRAD,N,Y,,14.1901,09.10,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,DCHODKOW,11/22/13 15:30,DCHODKOW,11/22/13 15:30
307669,1/1/14,1,USBNY,MED,MST, 501,A,HSC,Y,Y,Y,MEDICINE,GRAD,N,Y,003482,51.1201,12.06,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,DCHODKOW,11/26/13 13:39,DCHODKOW,11/27/13 13:24
307672,1/1/14,1,USBNY,CAS,WRT, 621,A,WEST,Y,Y,Y,WRITINGPGM,GRAD,N,Y,,23.0401,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ASAAS,12/2/13 9:56,MMOONEY,1/27/14 17:16
202447,8/25/14,8,USBNY,CAS,HIS, 401,A,WEST,Y,Y,Y,HISTORY,UGRD,N,Y,001248,54.0103,22.05,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,1/7/14 7:55,ELSQUIRE,1/7/14 7:55
202447,8/25/14,9,USBNY,CAS,HIS, 402,A,WEST,Y,Y,Y,HISTORY,UGRD,N,Y,001248,54.0103,22.05,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,1/7/14 7:55,ELSQUIRE,1/7/14 7:55
202447,8/25/14,10,USBNY,CAS,HIS, 403,A,WEST,Y,Y,Y,HISTORY,UGRD,N,Y,001248,54.0103,22.11,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,ELSQUIRE,1/7/14 7:55,ELSQUIRE,1/7/14 7:55
305748,8/25/14,3,USBNY,CAS,CST, 609,A,,Y,Y,Y,CAT,GRAD,N,Y,,24.0103,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,ASAAS,1/7/14 14:35,ASAAS,1/7/14 14:35
