Rq Group,Eff Date,Key,Line,Line Type,Min Units,Min Course,Rqs Typ,Rqrmnt,Cond Code,Operator,Value,Institution,Acad Group,Subject,Catalog,Ptrn Type,Course ID,Trnsfr Lvl,Test Crdt,Othr Crdt,In GPA crs,Excl In-Progrss,Min Points,Min Units,Incl Equiv,Valid Beg,Valid End,Term,Assoc,Topic ID,Designation,Conn,Parenth,Test ID,Component,Score,Max Age,Select Method,Rpt Descr,Description
000468,1/1/13,0008,0030,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,307127,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,),,,0.00,0,,,
000468,1/1/13,0007,0040,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,306919,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,AND,(,,,0.00,0,,,
000468,1/1/13,0004,0050,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,305868,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,),,,0.00,0,,,
001566,1/1/13,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,100301,ALL,Y,Y,N,N,2.00,0.00,N,,,,0,0,,,(,,,0.00,0,,,
001566,1/1/13,0002,0020,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,200489,ALL,Y,Y,N,N,2.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
001566,1/1/13,0003,0030,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,100295,ALL,Y,Y,N,N,2.00,0.00,Y,,,,0,0,,OR,),,,0.00,0,,,
002249,1/1/13,0002,0010,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,200488,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
000386,1/1/13,0002,0020,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,100301,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,AND,,,,0.00,0,,,
000386,1/1/13,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,200488,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
003460,1/1/14,0003,0030,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,201433,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
000870,1/1/14,0009,0010,RQ,0.00,0.00,CO,000001496,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,(,,,0.00,0,,,
000870,1/1/14,0015,0020,CRSE,0.00,0.00,CO,,,,,USBNY,,,,SMPL,203724,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,),,,0.00,0,,,
000870,1/1/14,0014,0030,CRSE,0.00,0.00,CO,,,,,USBNY,,,,SMPL,204224,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,AND,,,,0.00,0,,,
000870,1/1/14,0010,0040,RQ,0.00,0.00,PRE,000001739,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,(,,,0.00,0,,,
000870,1/1/14,0011,0050,RQ,0.00,0.00,PRE,000001740,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
000870,1/1/14,0012,0070,RQ,0.00,0.00,PRE,000001741,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,),,,0.00,0,,,
002555,1/1/14,0002,0010,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,204198,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,(,,,0.00,0,,,
002555,1/1/14,0007,0020,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,204197,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,,,,0.00,0,,,
002555,1/1/14,0003,0030,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,204181,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,,,,0.00,0,,,
002555,1/1/14,0004,0040,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,204185,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,),,,0.00,0,,,
002555,1/1/14,0005,0060,RQ,0.00,0.00,PRE,000001050,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,(,,,0.00,0,,,
002555,1/1/14,0006,0070,RQ,0.00,0.00,PRE,000001419,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,),,,0.00,0,,,
002555,1/1/14,0008,0050,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,101451,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,AND,,,,0.00,0,,,
002608,1/1/14,0001,0010,RQ,0.00,0.00,PRE,000001465,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002608,1/1/14,0002,0020,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,204181,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,AND,(,,,0.00,0,,,
002608,1/1/14,0003,0030,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,204185,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,,,,0.00,0,,,
002608,1/1/14,0004,0040,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,204198,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,,,,0.00,0,,,
002608,1/1/14,0005,0050,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,204183,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,),,,0.00,0,,,
002608,1/1/14,0006,0060,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,204195,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,AND,(,,,0.00,0,,,
002608,1/1/14,0007,0070,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,101451,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,),,,0.00,0,,,
000598,1/1/14,0002,0020,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,204215,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
000598,1/1/14,0003,0030,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,204209,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,AND,,,,0.00,0,,,
003469,1/1/14,0001,0010,COND,0.00,0.00,,,LVL,GE,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
003248,5/25/13,0001,0010,RQ,0.00,0.00,,000002288,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
003003,1/1/12,0001,0010,COND,0.00,0.00,,,GRP,EQ,TFIN,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,New Transfer International,New Transfer International
000594,8/25/13,0003,0030,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,201192,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,),,,0.00,0,,,
003470,1/1/13,0001,0010,COND,0.00,0.00,,,PR,EQ,HAXPH,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,(,,,0.00,0,,HAXPH Student,HAXPH Student
003470,1/1/13,0002,0020,COND,0.00,0.00,,,PR,EQ,HAXAC,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,),,,0.00,0,,HAXPH Student,HAXPH Student
003472,1/1/14,0001,0010,RQ,0.00,0.00,PRE,000002507,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
003472,1/1/14,0002,0020,COND,0.00,0.00,,,PR,IN,000078,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,Prerequisite:  Admission to Graduate Health Sciences Program;  HPH 506 and HPH 5,Prerequisite:  Admission to Graduate Health Sciences Program;  HPH 506 and HPH 501
003347,1/1/14,0001,0010,RQ,0.00,0.00,PRE,000002381,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
003347,1/1/14,0002,0020,COND,0.00,0.00,,,PR,IN,000078,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
001153,8/25/13,0001,0010,CRSW,15.00,0.00,PRE,,,,,USBNY,,WST,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001153,8/25/13,0002,0020,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,101510,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,AND,(,,,0.00,0,,,
001153,8/25/13,0003,0030,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,306738,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,),,,0.00,0,,,
002622,8/25/14,0001,0010,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,200286,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
002622,8/25/14,0002,0020,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,100654,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,,,,0.00,0,,,
002428,8/25/14,0002,0020,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,200286,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,(,,,0.00,0,,,
002428,8/25/14,0003,0030,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,100654,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,),,,0.00,0,,,
002900,8/25/14,0001,0010,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,200379,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
003474,8/25/14,0001,0010,RQ,0.00,0.00,PRE,000001041,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
003474,8/25/14,0002,0020,COND,0.00,0.00,,,LVL,GE,U3,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
000260,1/1/14,0001,0010,RQ,0.00,0.00,PRE,000001053,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
000260,1/1/14,0003,0020,RQ,0.00,0.00,PRE,000001419,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
000260,1/1/14,0002,0030,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,203696,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
002618,8/25/04,0001,0010,RQ,0.00,0.00,,000001781,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002618,8/25/04,0002,0020,RQ,0.00,0.00,,000001782,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002618,8/25/04,0003,0030,RQ,0.00,0.00,,000001783,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002618,8/25/04,0004,0040,RQ,0.00,0.00,,000001784,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
000887,6/20/06,0001,0010,RQ,0.00,0.00,,000001234,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,(,,,0.00,0,,,
000887,6/20/06,0002,0020,RQ,0.00,0.00,,000001352,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,),,,0.00,0,,,
000887,6/20/06,0003,0030,RQ,0.00,0.00,,000001501,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,1.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002701,8/25/10,0001,0010,COND,0.00,0.00,,,PR,EQ,MBAMB,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,(,,,0.00,0,,,
002701,8/25/10,0002,0020,COND,0.00,0.00,,,PR,EQ,MBXMB,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,),,,0.00,0,,,
002701,8/25/10,0003,0030,RQ,0.00,0.00,PRE,000001808,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002399,1/1/10,0001,0010,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,201376,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,(,,,0.00,0,,,
002399,1/1/10,0002,0020,RQ,0.00,0.00,PRE,000001801,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,),,,0.00,0,,,
002399,1/1/10,0003,0040,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,201346,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,AND,(,,,0.00,0,,,
002399,1/1/10,0004,0050,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,101838,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,),,,0.00,0,,,
002738,8/25/10,0001,0010,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,203587,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,(,,,0.00,0,,,
002738,8/25/10,0002,0020,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,200077,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,),,,0.00,0,,,
002738,8/25/10,0003,0030,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,200825,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,AND,(,,,0.00,0,,,
002738,8/25/10,0004,0040,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,102009,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,),,,0.00,0,,,
002551,1/1/09,0005,0050,CRSW,0.00,0.00,CO,,,,,USBNY,,MUS,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002551,1/1/09,0006,0060,CRSW,0.00,0.00,CO,,,,,USBNY,,THR,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002325,1/1/09,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,203694,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
002325,1/1/09,0003,0030,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,203571,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
002429,8/25/08,0002,0020,COND,0.00,0.00,,,LVL,GE,U3,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002437,8/25/08,0001,0010,COND,0.00,0.00,,,LVL,GE,U3,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002437,8/25/08,0002,0020,CRSW,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,B,AND,,,,0.00,0,,,
002442,8/25/08,0001,0010,CRSW,0.00,1.00,PRE,,,,,USBNY,,THR,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,(,,,0.00,0,,,
002442,8/25/08,0002,0020,CRSW,0.00,1.00,PRE,,,,,USBNY,,ARS,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002442,8/25/08,0003,0030,CRSW,0.00,1.00,PRE,,,,,USBNY,,MUS,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,),,,0.00,0,,,
002447,8/25/08,0001,0010,COND,0.00,0.00,,,LVL,GE,U3,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002453,8/25/08,0001,0010,COND,0.00,0.00,,,LVL,GE,U3,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002453,8/25/08,0002,0020,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,,202302,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,AND,,,,0.00,0,,,
002454,8/25/08,0001,0010,COND,0.00,0.00,,,LVL,GE,U3,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002457,8/25/08,0001,0010,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,200119,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
002457,8/25/08,0002,0020,COND,0.00,0.00,,,PL,EQ,ANTBA,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,(,,,0.00,0,,,
002457,8/25/08,0003,0040,COND,0.00,0.00,,,PL,EQ,ANTMINOR,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,),,,0.00,0,,,
002460,8/25/08,0001,0010,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,,200753,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
002469,8/25/08,0001,0010,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,,306158,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
002470,5/25/08,0001,0010,COND,0.00,0.00,,,PL,EQ,MARBS,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002470,5/25/08,0002,0020,COND,0.00,0.00,,,PL,EQ,MAR2MAJ,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002470,5/25/08,0003,0030,COND,0.00,0.00,,,PL,EQ,MVBBS,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
000937,8/25/08,0001,0010,COND,0.00,1.00,,,LVL,GE,U1,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001893,8/25/08,0002,0020,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,101288,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,),,,0.00,0,,,
002480,1/1/09,0001,0010,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,,101862,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,(,,,0.00,0,,,
002480,1/1/09,0002,0020,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,,200899,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,,,,0.00,0,,,
002480,1/1/09,0003,0030,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,,200868,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,),,,0.00,0,,,
001893,8/25/08,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,204181,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,(,,,0.00,0,,,
001895,1/1/04,0002,0020,RQ,0.00,0.00,,000001357,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
001895,1/1/04,0003,0030,RQ,0.00,0.00,,000001358,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
001895,1/1/04,0004,0040,RQ,0.00,0.00,,000001359,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
001182,5/25/10,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,203630,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
001182,5/25/10,0003,0020,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,203644,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,AND,,,,0.00,0,,,
001182,5/25/10,0002,0030,RQ,0.00,0.00,CO,000001054,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,(,,,0.00,0,,,
001182,5/25/10,0004,0040,CRSE,0.00,0.00,CO,,,,,USBNY,,,,SMPL,203724,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,),,,0.00,0,,,
002790,1/1/11,0001,0010,COND,0.00,0.00,,,LVL,GE,U1,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002362,1/1/11,0001,0010,RQ,0.00,0.00,CO,000001735,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002362,1/1/11,0002,0020,COND,0.00,0.00,,,PR,EQ,PSYMA,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,(,,,0.00,0,,,
002362,1/1/11,0003,0030,COND,0.00,0.00,,,PR,EQ,CLPPH,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002362,1/1/11,0004,0040,COND,0.00,0.00,,,PR,EQ,CLPAC,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002362,1/1/11,0005,0050,COND,0.00,0.00,,,PR,EQ,BIPPH,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002362,1/1/11,0006,0060,COND,0.00,0.00,,,PR,EQ,BIPAC,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002362,1/1/11,0007,0070,COND,0.00,0.00,,,PR,EQ,SCPPH,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002362,1/1/11,0008,0080,COND,0.00,0.00,,,PR,EQ,SCPAC,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002362,1/1/11,0009,0090,COND,0.00,0.00,,,PR,EQ,EXPPH,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002362,1/1/11,0010,0100,COND,0.00,0.00,,,PR,EQ,EXPAC,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,),,,0.00,0,,,
000518,8/25/11,0002,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,200823,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
000518,8/25/11,0003,0020,RQ,0.00,0.00,PRE,000001134,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002864,1/1/11,0001,0010,COND,0.00,0.00,,,PL,EQ,SUS2MAJ,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002864,1/1/11,0002,0020,COND,0.00,0.00,,,PL,EQ,SUSBA,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002864,1/1/11,0003,0030,COND,0.00,0.00,,,PL,EQ,SUSMINOR,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002891,5/25/11,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,306060,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
001417,8/25/11,0002,0010,RQ,0.00,1.00,PRE,000001651,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001417,8/25/11,0003,0020,RQ,0.00,0.00,PRE,000001650,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,(,,,0.00,0,,,
001417,8/25/11,0008,0030,RQ,0.00,0.00,CO,000001191,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,),,,0.00,0,,,
002934,1/1/02,0001,0010,RQ,0.00,0.00,,000001857,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002934,1/1/02,0002,0020,RQ,0.00,0.00,,000001858,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002934,1/1/02,0003,0030,RQ,0.00,0.00,,000001859,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002934,1/1/02,0004,0040,RQ,0.00,0.00,,000001860,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002934,1/1/02,0005,0050,RQ,0.00,0.00,,000001861,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002934,1/1/02,0006,0060,RQ,0.00,0.00,,000001862,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002934,1/1/02,0007,0070,RQ,0.00,0.00,,000001863,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
001668,1/1/11,0001,0010,COND,0.00,0.00,,,PL,EQ,TENMT,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002419,8/25/11,0001,0010,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,100202,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,(,,,0.00,0,,,
002419,8/25/11,0002,0020,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,102009,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
002419,8/25/11,0003,0030,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,200831,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,),,,0.00,0,,,
